25503936;41.16607;-8.640636;-0.1508076;0.7184835
25503937;41.16634;-8.640759;-0.1508097;0.7184881
25503938;41.16661;-8.640679;-0.1508083;0.7184928
25503940;41.1673;-8.640431;-0.150804;0.718505
25503943;41.1683;-8.640315;-0.1508019;0.7185225
25503951;41.16835;-8.642045;-0.1508321;0.7185232
25503952;41.16821;-8.642501;-0.1508401;0.7185209
25503953;41.16814;-8.642701;-0.1508436;0.7185195
25503962;41.1678;-8.643768;-0.1508622;0.7185137
25503965;41.16728;-8.64381;-0.1508629;0.7185046
25503966;41.16708;-8.643664;-0.1508604;0.7185012
25503967;41.16685;-8.643516;-0.1508578;0.7184971
25503969;41.1666;-8.643494;-0.1508574;0.7184927
25503977;41.16593;-8.64142;-0.1508212;0.7184811
25503993;41.16693;-8.642846;-0.1508461;0.7184985
25503994;41.16696;-8.643142;-0.1508513;0.718499
25503995;41.16702;-8.64325;-0.1508532;0.7185
25503996;41.16728;-8.64355;-0.1508584;0.7185046
25503998;41.16752;-8.643572;-0.1508588;0.7185088
25503999;41.16765;-8.643422;-0.1508562;0.718511
25504000;41.1677;-8.643175;-0.1508519;0.7185119
25504002;41.16768;-8.643067;-0.15085;0.7185115
25504003;41.16751;-8.642352;-0.1508375;0.7185086
25504005;41.16788;-8.642605;-0.1508419;0.7185151
25504006;41.16809;-8.642519;-0.1508404;0.7185188
25504007;41.16823;-8.642273;-0.1508361;0.7185212
25504008;41.16823;-8.641963;-0.1508307;0.7185211
25504010;41.16808;-8.641736;-0.1508268;0.7185186
25504011;41.16787;-8.641665;-0.1508255;0.7185149
25504013;41.16761;-8.641809;-0.150828;0.7185103
25504017;41.16748;-8.64118;-0.150817;0.7185081
25504018;41.16739;-8.640819;-0.1508107;0.7185064
25504021;41.16719;-8.64069;-0.1508085;0.7185029
25504024;41.16691;-8.640781;-0.1508101;0.7184981
25504025;41.16677;-8.641125;-0.1508161;0.7184957
25504027;41.16681;-8.641503;-0.1508227;0.7184964
25507550;41.16633;-8.583762;-0.1498149;0.718488
25507552;41.16624;-8.583569;-0.1498115;0.7184864
25507553;41.16604;-8.58299;-0.1498014;0.7184829
25507554;41.16539;-8.582572;-0.1497941;0.7184715
25507555;41.16574;-8.582678;-0.149796;0.7184777
25507556;41.16315;-8.581307;-0.1497721;0.7184324
25507557;41.16319;-8.581163;-0.1497696;0.7184332
25507558;41.16271;-8.581228;-0.1497707;0.7184248
25507559;41.16238;-8.581043;-0.1497675;0.7184191
25507560;41.16227;-8.58122;-0.1497705;0.718417
25507561;41.1622;-8.581044;-0.1497675;0.7184159
25507562;41.16188;-8.581352;-0.1497729;0.7184104
25507563;41.16187;-8.581162;-0.1497695;0.7184101
25507564;41.15799;-8.582936;-0.1498005;0.7183424
25507565;41.15795;-8.582704;-0.1497964;0.7183417
25507566;41.15739;-8.583113;-0.1498036;0.7183321
25507567;41.15736;-8.582877;-0.1497995;0.7183315
25507568;41.15658;-8.583243;-0.1498059;0.7183178
25507569;41.15709;-8.582961;-0.1498009;0.7183267
25507570;41.15625;-8.583248;-0.1498059;0.7183121
25507571;41.15576;-8.582952;-0.1498008;0.7183035
25507572;41.15493;-8.582969;-0.1498011;0.7182891
25507573;41.15498;-8.582724;-0.1497968;0.7182899
25507574;41.15446;-8.582735;-0.149797;0.7182808
25507575;41.15451;-8.58251;-0.1497931;0.7182817
25507576;41.15415;-8.58254;-0.1497936;0.7182754
25507577;41.15382;-8.582051;-0.1497851;0.7182696
25507578;41.15318;-8.581758;-0.1497799;0.7182585
25507579;41.15329;-8.581586;-0.1497769;0.7182603
25507580;41.15196;-8.580387;-0.149756;0.7182372
25507581;41.15221;-8.580324;-0.1497549;0.7182416
25507582;41.15139;-8.579709;-0.1497442;0.7182272
25507583;41.15145;-8.579496;-0.1497405;0.7182283
25507584;41.15089;-8.579252;-0.1497362;0.7182185
25507585;41.15094;-8.579097;-0.1497335;0.7182193
25507586;41.15053;-8.579092;-0.1497334;0.7182122
25507587;41.15013;-8.578829;-0.1497288;0.7182053
25507589;41.14937;-8.578842;-0.149729;0.718192
25507590;41.14899;-8.579168;-0.1497347;0.7181854
25507591;41.14888;-8.578999;-0.1497318;0.7181834
25507592;41.14856;-8.579459;-0.1497398;0.7181779
25507593;41.14853;-8.579283;-0.1497367;0.7181773
25507594;41.14729;-8.580608;-0.1497599;0.7181557
25507595;41.14716;-8.580502;-0.149758;0.7181534
25507596;41.14725;-8.580636;-0.1497604;0.718155
25507597;41.1469;-8.580661;-0.1497608;0.7181489
25507598;41.14671;-8.580967;-0.1497661;0.7181456
25507599;41.14664;-8.580789;-0.149763;0.7181443
25507600;41.14543;-8.58118;-0.1497698;0.7181232
25507601;41.14623;-8.58094;-0.1497657;0.7181372
25507606;41.13866;-8.58072;-0.1497618;0.7180051
25507608;41.13841;-8.580696;-0.1497614;0.7180008
25620516;41.14996;-8.614044;-0.1503434;0.7182022
25620518;41.14993;-8.614813;-0.1503568;0.7182017
25620570;41.15299;-8.612018;-0.1503081;0.7182552
25620653;41.1536;-8.611996;-0.1503077;0.7182658
25620692;41.14837;-8.61437;-0.1503491;0.7181746
25620737;41.14795;-8.612149;-0.1503104;0.7181672
25620743;41.14788;-8.611281;-0.1502952;0.718166
25620747;41.14784;-8.610926;-0.150289;0.7181653
25620759;41.1488;-8.612135;-0.1503101;0.718182
25620947;41.14717;-8.612186;-0.150311;0.7181537
