263876675;41.02278;-8.623994;-0.1505171;0.7159826
263876676;41.0225;-8.623819;-0.150514;0.7159777
263876678;41.02189;-8.623479;-0.1505081;0.715967
263876780;41.01537;-8.622921;-0.1504984;0.7158532
263876791;41.00584;-8.618942;-0.1504289;0.715687
263876814;41.00272;-8.618677;-0.1504243;0.7156324
263876815;40.99906;-8.618738;-0.1504254;0.7155686
263876817;40.9971;-8.618098;-0.1504142;0.7155344
263876834;40.99409;-8.616196;-0.150381;0.7154818
263876835;40.99316;-8.615614;-0.1503708;0.7154655
263876837;40.99228;-8.61518;-0.1503633;0.7154502
263876841;40.99147;-8.614956;-0.1503593;0.715436
263876844;40.98906;-8.614792;-0.1503565;0.715394
263876846;40.98836;-8.614591;-0.150353;0.7153819
263876856;40.98636;-8.613447;-0.150333;0.715347
263876859;40.98573;-8.613073;-0.1503265;0.7153358
263876861;40.9851;-8.612797;-0.1503217;0.7153249
263876869;40.98274;-8.612456;-0.1503157;0.7152838
263876871;40.98216;-8.61239;-0.1503146;0.7152736
263876880;40.97964;-8.611413;-0.1502975;0.7152297
263876882;40.97896;-8.611107;-0.1502922;0.7152178
263876883;40.97832;-8.6109;-0.1502886;0.7152066
263876889;40.97783;-8.610821;-0.1502872;0.715198
263876891;40.97426;-8.610902;-0.1502886;0.7151357
263876892;40.97355;-8.610825;-0.1502872;0.7151234
263908689;40.97197;-8.610253;-0.1502773;0.7150958
263908690;40.97312;-8.610608;-0.1502835;0.7151158
263908691;40.9737;-8.610732;-0.1502856;0.715126
263908692;40.97426;-8.610783;-0.1502865;0.7151357
263908694;40.97467;-8.610784;-0.1502865;0.7151428
263908698;40.97783;-8.61072;-0.1502854;0.715198
263908699;40.97834;-8.610796;-0.1502867;0.7152069
263908701;40.97899;-8.611004;-0.1502904;0.7152183
263908703;40.97966;-8.611325;-0.150296;0.71523
263908705;40.98087;-8.611892;-0.1503059;0.7152511
263908707;40.98217;-8.612275;-0.1503126;0.7152738
263908708;40.98276;-8.612348;-0.1503138;0.7152841
263908709;40.98312;-8.612386;-0.1503145;0.7152904
263908710;40.9838;-8.612437;-0.1503154;0.7153023
263908712;40.98452;-8.612528;-0.150317;0.7153149
263908713;40.98476;-8.612578;-0.1503178;0.7153189
263908714;40.98511;-8.612692;-0.1503198;0.7153251
263908716;40.98574;-8.61297;-0.1503247;0.7153362
263908717;40.98605;-8.613154;-0.1503279;0.7153414
263908718;40.9864;-8.613356;-0.1503314;0.7153476
263908720;40.98736;-8.613956;-0.1503419;0.7153643
263908722;40.98839;-8.614488;-0.1503512;0.7153823
263908723;40.98907;-8.614688;-0.1503547;0.7153943
263908724;40.98945;-8.614747;-0.1503557;0.7154008
263908725;40.98973;-8.614766;-0.150356;0.7154057
263908726;40.99001;-8.614774;-0.1503562;0.7154107
263908728;40.99094;-8.614795;-0.1503565;0.7154268
263908729;40.99148;-8.614846;-0.1503574;0.7154363
263908730;40.99189;-8.614939;-0.150359;0.7154434
263908731;40.9923;-8.615072;-0.1503614;0.7154506
263908732;40.99271;-8.615253;-0.1503645;0.7154577
263908733;40.99319;-8.615512;-0.150369;0.7154661
263908735;40.99688;-8.617831;-0.1504095;0.7155306
263908738;40.99612;-8.617358;-0.1504013;0.7155172
263908739;40.99714;-8.617991;-0.1504123;0.715535
263908740;40.99779;-8.618358;-0.1504187;0.7155464
263908741;40.9981;-8.618475;-0.1504208;0.7155519
263908742;40.99872;-8.618607;-0.1504231;0.7155626
263908743;40.99907;-8.618629;-0.1504235;0.7155687
263908744;40.9995;-8.618608;-0.1504231;0.7155762
263908747;41.00077;-8.618543;-0.1504219;0.7155985
263908762;41.00179;-8.618546;-0.150422;0.7156162
263908775;41.0027;-8.618569;-0.1504224;0.7156322
263908783;41.00446;-8.618671;-0.1504242;0.7156628
263908784;41.0049;-8.618722;-0.1504251;0.7156705
263908786;41.00586;-8.618811;-0.1504266;0.7156873
263908787;41.0066;-8.619007;-0.1504301;0.7157001
263908789;41.00718;-8.619197;-0.1504334;0.7157102
263908793;41.00939;-8.620015;-0.1504477;0.7157489
263908796;41.01035;-8.620365;-0.1504538;0.7157657
263908798;41.0119;-8.621042;-0.1504656;0.7157927
263908799;41.01293;-8.621548;-0.1504744;0.7158107
263908800;41.01359;-8.6219;-0.1504805;0.7158222
263908801;41.0154;-8.622818;-0.1504966;0.7158538
263908802;41.01657;-8.623175;-0.1505028;0.7158743
263908803;41.0174;-8.623204;-0.1505033;0.7158887
263908804;41.01797;-8.623137;-0.1505021;0.7158986
263908805;41.01863;-8.622994;-0.1504996;0.7159103
263908806;41.01944;-8.62286;-0.1504973;0.7159243
263908809;41.01987;-8.622838;-0.1504969;0.7159317
